"PAIS","ANIO_DESEMBOLSO","SECTOR_INSTITUCIONAL","DESCRIPCION_PROYECTO","MONTO_BRUTO_USD"
Costa Rica,"2012",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"120000000.00"
Costa Rica,"2012",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"5000000.00"
Costa Rica,"2012",Sector Público,Programa de Fortalecimiento y Modernización de los Servicios Eléctricos de Cartago,"3317433.15"
Costa Rica,"2012",Sector Público,Programa de Inversiones en Obras del Sector Electricidad,"25000000.00"
Costa Rica,"2012",Sector Público,Programa Gestión Integral de Recursos Hídricos,"1444268.41"
Costa Rica,"2012",Sector Público,Proyecto de Ampliación de la Planta Hidroeléctrica Cachí,"51341241.64"
Costa Rica,"2012",Sector Público,Proyecto Sistema de Interconexión Eléctrica para los Países de América Central (Siepac),"12767896.96"
Costa Rica,"2013",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"40000000.00"
Costa Rica,"2013",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"54300000.00"
Costa Rica,"2013",Sector Público,Línea Global de Crédito - Banco Nacional de Costa Rica (BNCR),"50000000.00"
Costa Rica,"2013",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"136000000.00"
Costa Rica,"2013",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"8500000.00"
Costa Rica,"2013",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"7500000.00"
Costa Rica,"2013",Sector Público,Programa Gestión Integral de Recursos Hídricos,"2810955.00"
Costa Rica,"2013",Sector Público,Proyecto de Ampliación de la Planta Hidroeléctrica Cachí,"38841248.91"
Costa Rica,"2013",Sector Público,Proyecto Hidroeléctrico Reventazón,"19829071.12"
Costa Rica,"2013",Sector Público,Proyecto Sistema de Interconexión Eléctrica para los Países de América Central (SIEPAC),"2331790.52"
Costa Rica,"2014",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"40000000.00"
Costa Rica,"2014",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"75000000.00"
Costa Rica,"2014",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"143000000.00"
Costa Rica,"2014",Sector Público,Préstamo Bajo La Modalidad De Deuda Subordinada,"30000000.00"
Costa Rica,"2014",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"13000000.00"
Costa Rica,"2014",Sector Público,Programa de Desarrollo Eléctrico ICE 2014-2016,"42044186.26"
Costa Rica,"2014",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"25937072.00"
Costa Rica,"2014",Sector Público,Programa De Renovación De La Infraestructura Y Equipamiento Hospitalario,"5000000.00"
Costa Rica,"2014",Sector Público,Programa Gestión Integral De Recursos Hídricos,"10573555.63"
Costa Rica,"2014",Sector Público,Proyecto de Ampliación de la Planta Hidroeléctrica Cachí,"36589870.80"
Costa Rica,"2014",Sector Público,Proyecto Hidroeléctrico Reventazón,"54806619.84"
Costa Rica,"2015",Sector Público,Línea Global de Crédito - Banco Crédito Agrícola de Cartago,"5000000.00"
Costa Rica,"2015",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"40000000.00"
Costa Rica,"2015",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"25000000.00"
Costa Rica,"2015",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"105000000.00"
Costa Rica,"2015",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"9000000.00"
Costa Rica,"2015",Sector Público,Programa De Desarrollo Eléctrico Ice 2014-2016,"45555343.85"
Costa Rica,"2015",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"18958666.00"
Costa Rica,"2015",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"26078740.90"
Costa Rica,"2015",Sector Público,Programa Gestión Integral De Recursos Hídricos,"12350000.00"
Costa Rica,"2015",Sector Público,Proyecto de Ampliación de la Planta Hidroeléctrica Cachí,"11472381.30"
Costa Rica,"2015",Sector Público,Proyecto Hidroeléctrico Reventazón,"64261348.46"
Costa Rica,"2016",Sector Público,Línea Global de Crédito - Banco Crédito Agrícola de Cartago,"8500000.00"
Costa Rica,"2016",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"40000000.00"
Costa Rica,"2016",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"5000000.00"
Costa Rica,"2016",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"80000000.00"
Costa Rica,"2016",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"200000.00"
Costa Rica,"2016",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"16770000.00"
Costa Rica,"2016",Sector Público,Programa De Desarrollo Eléctrico Ice 2014-2016,"21993420.55"
Costa Rica,"2016",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"69477000.00"
Costa Rica,"2016",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"12297306.35"
Costa Rica,"2016",Sector Público,Programa Gestión Integral De Recursos Hídricos,"6673588.00"
Costa Rica,"2016",Sector Público,Proyecto de Ampliación de la Planta Hidroeléctrica Cachí,"1755257.35"
Costa Rica,"2016",Sector Público,Proyecto Hidroeléctrico Reventazón,"28503981.81"
Costa Rica,"2017",Sector Público,Línea Global de Crédito - Banco Crédito Agrícola de Cartago,"17000000.00"
Costa Rica,"2017",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"40000000.00"
Costa Rica,"2017",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"55000000.00"
Costa Rica,"2017",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"15000000.00"
Costa Rica,"2017",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"3000000.00"
Costa Rica,"2017",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"10000000.00"
Costa Rica,"2017",Sector Público,Programa De Desarrollo Eléctrico Ice 2014-2016,"39930291.03"
Costa Rica,"2017",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"13134370.00"
Costa Rica,"2017",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"7682132.73"
Costa Rica,"2017",Sector Público,Proyecto Hidroeléctrico Reventazón,"16683400.26"
Costa Rica,"2017",Sector Público,Proyecto Mercado Regional Mayorista de la Región Chorotega,"5672529.32"
Costa Rica,"2018",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"50000000.00"
Costa Rica,"2018",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"46000000.00"
Costa Rica,"2018",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"120671947.17"
Costa Rica,"2018",Sector Público,Programa de Desarrollo Eléctrico ICE 2014-2016,"12809651.28"
Costa Rica,"2018",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"6000000.00"
Costa Rica,"2018",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"12790856.84"
Costa Rica,"2018",Sector Público,Proyecto Mercado Regional Mayorista de la Región Chorotega,"21735427.36"
Costa Rica,"2019",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"100000000.00"
Costa Rica,"2019",Sector Público,Línea Global de Crédito - Banco Nacional de Costa Rica (BNCR),"30000000.00"
Costa Rica,"2019",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"100178165.36"
Costa Rica,"2019",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"5000000.00"
Costa Rica,"2019",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos II y Alcantarillado Sanitario Juanito Mora de Puntarenas,"1500000.00"
Costa Rica,"2019",Sector Público,Programa De Desarrollo Eléctrico Ice 2014-2016,"17667106.73"
Costa Rica,"2019",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"85381480.00"
Costa Rica,"2019",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"9087363.04"
Costa Rica,"2019",Sector Público,Proyecto Hidroeléctrico Reventazón,"32240379.54"
Costa Rica,"2019",Sector Público,Proyecto Mercado Regional Mayorista de la Región Chorotega,"17338285.72"
Costa Rica,"2020",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"40000000.00"
Costa Rica,"2020",Sector Público,Línea Global de Crédito - Banco Nacional de Costa Rica (BNCR),"50000000.00"
Costa Rica,"2020",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"25000000.00"
Costa Rica,"2020",Sector Público,Programa de Alcantarillado y Control de Inundaciones para Limón,"500000.00"
Costa Rica,"2020",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"21238960.00"
Costa Rica,"2020",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"59954659.53"
Costa Rica,"2021",Sector Público,Línea Global de Crédito - Banco de Costa Rica,"5200000.00"
Costa Rica,"2021",Sector Público,OPD para atender efectos del COVID-19  apoyar reforma fiscal e impulsar la descarbonización de la economía,"30000000.00"
Costa Rica,"2021",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos II y Alcantarillado Sanitario Juanito Mora de Puntarenas,"9467661.49"
Costa Rica,"2021",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos y Alcantarillado Sanitario de Puerto Viejo de Limón,"12483757.00"
Costa Rica,"2021",Sector Público,Programa de Agua Potable y Saneamiento de Zonas Costeras  Gestión de la Calidad y Eficiencia del Servicio,"1000000.00"
Costa Rica,"2021",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"42672450.00"
Costa Rica,"2021",Sector Público,Proyecto Adquisición y Aplicación de Vacunas COVID-19 (AAV-COVID-19),"69425367.54"
Costa Rica,"2022",Sector Público,OPD para atender efectos del COVID-19  apoyar reforma fiscal e impulsar la descarbonización de la economía,"270000000.00"
Costa Rica,"2022",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"3000000.00"
Costa Rica,"2022",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos II y Alcantarillado Sanitario Juanito Mora de Puntarenas,"5886838.00"
Costa Rica,"2022",Sector Público,Programa de Agua Potable y Saneamiento de Zonas Costeras  Gestión de la Calidad y Eficiencia del Servicio,"1094091.90"
Costa Rica,"2022",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"48900000.00"
Costa Rica,"2022",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"80922773.34"
Costa Rica,"2022",Sector Público,Proyecto Adquisición y Aplicación de Vacunas COVID-19 (AAV-COVID-19),"10574632.46"
Costa Rica,"2023",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"3800000.00"
Costa Rica,"2023",Sector Público,Programa de Agua Potable y Saneamiento de Zonas Costeras  Gestión de la Calidad y Eficiencia del Servicio,"1900000.00"
Costa Rica,"2023",Sector Público,Programa de Obras Estratégicas de Infraestructura Vial (Programa de Obras),"39654970.50"
Costa Rica,"2023",Sector Público,Programa de Renovación de la Infraestructura y Equipamiento Hospitalario,"56186167.27"
Costa Rica,"2024",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"11000000.00"
Costa Rica,"2024",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos II y Alcantarillado Sanitario Juanito Mora de Puntarenas,"8500000.00"
Costa Rica,"2024",Sector Público,Programa de Agua Potable y Saneamiento de Zonas Costeras  Gestión de la Calidad y Eficiencia del Servicio,"5100000.00"
Costa Rica,"2024",Sector Público,Programa de Alcantarillado y Control de Inundaciones para Limón,"8000000.00"
Costa Rica,"2024",Sector Público,Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura - PROERI,"74689275.58"
Costa Rica,"2025",Sector Público,Instituto Costarricense de Acueductos y Alcantarillados (AyA),"10200000.00"
Costa Rica,"2025",Sector Público,Línea Global de Crédito - Banco Popular y de Desarrollo Comunal,"43000000.00"
Costa Rica,"2025",Sector Público,Préstamo - Instituto Costarricense de Acueductos y Alcantarillados (AyA),"13800000.00"
Costa Rica,"2025",Sector Público,Programa de Abastecimiento del Área Metropolitana de San José  Acueductos Urbanos II y Alcantarillado Sanitario Juanito Mora de Puntarenas,"36000000.00"
