"NUMERO_PRESTAMO","NOMBRE_OPERACION","IDENTIFICADOR_PROCESO","NOMBRE_ADQUISICION","CATEGORIA_PROCESO","NOMBRE_ORGANISMO_EJECUTOR","MONTO_PRESUPUESTADO_PROCESO_ADQUISICION","ESTADO_PROCESO"
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-17653-O,Construcción del centro educativo Pedernal,Obras,Ministerio de Educación Pública (MEP),949393.21,En Curso
"2101",Proyecto de Desarrollo Agricola bajo Riego,HND-S-2101-7867-CI,"Contratacion por continuidad de servicios para los años 2016,2017,2019",Consultorías Individuales,Secretaría de Agricultura y Ganadería (SAG),130345.45,Adjudicado
"2300",Construcción de la Línea 2C del Metro de Santo Domingo,DOM-2025-2300-13331-O,Ventilación y Detección de Incendios (DCI),Obras,Oficina para el Reordenamiento del Transporte (OPRET),4945327.59,En Curso
"2236",Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,NIC-ENDAYAS(-2236-2592-O,"Construcción de Obras de Alcantarillado Sanitario y Sistema de Tratamiento de Aguas Residuales de la Ciudad Telica.
Cofinanciado:
BCIE = $1,150,917.27
R. Propios = $746,223.26
Total = $1,897,140.53",Obras,Empresa Nicaragüense de Acueductos y Alcantarillados Sanitarios (ENACAL),1150917.27,Adjudicado
"2181JUDICIAL",Programa de inversión y modernización para el sector justicia República de Guatemala,GTM-ODSJ-2181JUDICIAL-1650-B,Adquisición de equipamiento para digitalización institucional,Bienes,Organismo Judicial Guatemala (OJ),332080.00,Previsto
"2239",Programa de Mejoramiento Integral de la Infraestructura y Formación Educativa en Honduras,HND-2025-2239-16064-CF,Contratación de 25 Proyectos de  Supervisión,Consultorías Firmas,"Secretaría de Estado en los Despachos de Desarrollo Comunitario, Agua y Saneamiento (SEDECOAS)",1736901.52,Previsto
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-12912-O,"Diseño y reconstrucción de puente vehicular sobre quebrada Callejonuda en el camino código 6-10-006 en la comunidad de San Antonio, Canoas, Corredores",Obras,Comisión Nacional de Prevención de Riesgos y Atención de Desastres (CNE),365923.01,Contrato Terminado
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-13000-CF,Supervisión externa de obras ADA 1,Consultorías Firmas,Comisión Nacional de Prevención de Riesgos y Atención de Desastres (CNE),790638.50,Adjudicado
"2233",Programa de Mejora del Acceso y la Calidad Educativa (PROMACE),ARG-MDEDJ-2233-9000-CI,Un Especialista Legal para la SIE (51 meses),Consultorías Individuales,Programa de Mejora del Acceso y la Calidad Educativa (PROMACE),46913.52,Adjudicado
"2289",Fortalecimiento  del  financiamiento  para  el  sector  agropecuario  con enfoque tecnológico y sostenible,DOM-MDA-2289-10234-S,"Contratación de servicios de grabación, producción y edición de videos testimoniales del programa en el marco del foro La Mujer en la Banca",Servicios,Banco Agrícola de la República Dominicana (BAGRICOLA),3500.00,Adjudicado
"2237",Programa de Financiamiento a Plan de Control Territorial,SLV-MDOPYDT(-2237-1209-CF,"Supervisión de Diseño y Construcción del Proyecto: ""Construcción de Parque Metropolitano en barrio San Jacinto, distrito y departamento de San Salvador - PCT II"" Paquete 3",Consultorías Firmas,Ministerio de Obras Públicas y de Transporte (MOPT),1200000.00,Previsto
"2333",HN - Programa de Carreteras Resilientes de Honduras,HND-S-2333-4962-CI,Especialista Financiero,Consultorías Individuales,Secretaría de Infraestructura y Transporte (SIT),105000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3544-O,Construcción de II etapa de viviendas a familias en extrema pobreza del municipio El Tuma -La Dalia. (32 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),0.00,Desierto
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3663-O,Construcción de Viviendas Extrema Pobreza Fase VI en el Municipio de Juigalpa Urbanas y Rural (17 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),136000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3775-O,Construcción de Viviendas de Extrema Pobreza Fase IX en el Municipio de Juigalpa Sector II (22 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),176000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3888-O,Construcción de viviendas de Extrema Pobreza Fase XIII en el municipio de Mateare (10 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),85000.00,Previsto
"2101",Proyecto de Desarrollo Agricola bajo Riego,HND-S-2101-7868-CI,Asistente de Contador y sistemas contables de la UAP contratacion para los años 2015 y 2016,Consultorías Individuales,Secretaría de Agricultura y Ganadería (SAG),19987.50,Adjudicado
"2300",Construcción de la Línea 2C del Metro de Santo Domingo,DOM-2025-2300-13332-O,Climatización y Aire Acondicionado de Precisión,Obras,Oficina para el Reordenamiento del Transporte (OPRET),4920689.66,En Curso
"2236",Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,NIC-ENDAYAS(-2236-2593-O,Construcción de Obras de Alcantarillado Sanitario y Sistema de Tratamiento de Aguas Residuales de la Ciudad de Chichigalpa.,Obras,Empresa Nicaragüense de Acueductos y Alcantarillados Sanitarios (ENACAL),0.00,Desierto
"2181JUDICIAL",Programa de inversión y modernización para el sector justicia República de Guatemala,GTM-ODSJ-2181JUDICIAL-1651-B,"Adquisición de Sistemas de Generación Fotovoltaica para distintos órganos jurisdiccionales del Organismo Judicial de Regional de Occidente y Juzgados de Paz de Ipala, Chiquimula y Casillas, Santa Rosa.",Bienes,Organismo Judicial Guatemala (OJ),0.00,Fracasado
"2239",Programa de Mejoramiento Integral de la Infraestructura y Formación Educativa en Honduras,HND-2025-2239-19202-CF,Contratación de 35 Proyectos de  Supervisión,Consultorías Firmas,"Secretaría de Estado en los Despachos de Desarrollo Comunitario, Agua y Saneamiento (SEDECOAS)",2981310.00,En Curso
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-12913-O,"Diseño y reconstrucción del puente vehicular y obras conexas sobre río Pavón, Ciudad Cortés, Osa, ruta 6-05-004",Obras,Comisión Nacional de Prevención de Riesgos y Atención de Desastres (CNE),754413.80,Adjudicado
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-13001-CF,Supervisión externa de obras ADA 2,Consultorías Firmas,Comisión Nacional de Prevención de Riesgos y Atención de Desastres (CNE),471462.49,Adjudicado
"2233",Programa de Mejora del Acceso y la Calidad Educativa (PROMACE),ARG-MDEDJ-2233-9001-CI,Dos Arquitectos Proyectistas para la SIE (25 meses),Consultorías Individuales,Programa de Mejora del Acceso y la Calidad Educativa (PROMACE),0.00,Fracasado
"2289",Fortalecimiento  del  financiamiento  para  el  sector  agropecuario  con enfoque tecnológico y sostenible,DOM-MDA-2289-6813-S,Diplomados especializados en temáticas de mayor relevancia y demanda identificada en el estudio ex ante (5 diplomados x 40 extensionistas) (Año 1),Servicios,Banco Agrícola de la República Dominicana (BAGRICOLA),470000.00,Previsto
"2237",Programa de Financiamiento a Plan de Control Territorial,SLV-2025-2237-12810-CI,"Servicios de Consultoría Individual para (2) Arquitectos Jr. Funciones: Hacer el levantamiento de diagnóstico y análisis de infraestructura existente, para definir los requerimientos constructivos para su remodelación; hacer el levantamiento de planos arquitectónico y diseños para la formulación de proyectos de infraestructura; desarrollar el componente de planos arquitectónicos, diseño para las Carpetas Técnicas de proyectos de infraestructura y elaborar los documentos técnicos que forman parte de las Bases de Contratación para los procesos de licitación. Salario mensual por cada consultor es de: $2,260.00 IVA incluido, por un período de 2 años.",Consultorías Individuales,Ministerio de Obras Públicas y de Transporte (MOPT),0.00,Fracasado
"2333",HN - Programa de Carreteras Resilientes de Honduras,HND-S-2333-4963-CI,Especialista en Infraestructura vial de la Unidad Ejecutora,Consultorías Individuales,Secretaría de Infraestructura y Transporte (SIT),135000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3545-O,Construcción de Segundo Bloque de viviendas de extrema pobreza en el municipio de Palacaguina. (10 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),70000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3664-O,Construcción de Viviendas Extrema Pobreza Fase VI en el Municipio de Villa Sandino (16 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),128000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3776-O,Construcción de Viviendas de Extrema Pobreza Fase IX en el Municipio de La Libertad Sector I (23 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),184000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3889-O,Construcción de viviendas de Extrema Pobreza Fase XIII en el municipio de Masatepe (18 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),153000.00,Previsto
"2101",Proyecto de Desarrollo Agricola bajo Riego,HND-S-2101-7869-CI,Contratacion Especialista en Ingenieria de riego UTL Yoro Asignado el Proyecto de Sulaco,Consultorías Individuales,Secretaría de Agricultura y Ganadería (SAG),82767.93,Adjudicado
"2300",Construcción de la Línea 2C del Metro de Santo Domingo,DOM-2025-2300-11980-B,Transporte de trenes a talleres,Bienes,Oficina para el Reordenamiento del Transporte (OPRET),479310.34,Previsto
"2236",Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,NIC-ENDAYAS(-2236-2594-O,"Construcción de Obras de Alcantarillado Sanitario y Sistema de Tratamiento de Aguas Residuales de la Ciudad de Jinotepe.
Cofinanciado:
BCIE = $2,464,900.20
R. Propios = $123,211.58
Total = $2,588,111.78",Obras,Empresa Nicaragüense de Acueductos y Alcantarillados Sanitarios (ENACAL),0.00,Fracasado
"2181JUDICIAL",Programa de inversión y modernización para el sector justicia República de Guatemala,GTM-ODSJ-2181JUDICIAL-1652-B,"Adquisición de Sistemas de Generación Fotovoltaica para distintos órganos jurisdiccionales del Organismo Judicial de Regional de Occidente y Juzgados de Paz de Ipala, Chiquimula y Casillas, Santa Rosa.",Bienes,Organismo Judicial Guatemala (OJ),1536263.47,Adjudicado
"2239",Programa de Mejoramiento Integral de la Infraestructura y Formación Educativa en Honduras,HND-2025-2239-19204-CF,Contratación de 1 Proyecto de  Supervisión denominado Ampliación CEB Miguel Paz Barahona,Consultorías Firmas,"Secretaría de Estado en los Despachos de Desarrollo Comunitario, Agua y Saneamiento (SEDECOAS)",39000.00,Previsto
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-12914-O,Rehabilitación del puente vehicular en camino 6-05-022 sobre río Chocuaco,Obras,Comisión Nacional de Prevención de Riesgos y Atención de Desastres (CNE),1190127.03,Adjudicado
"2317",Programa de Emergencia para la Reconstrucción Integral y Resiliente de Infraestructura (PROERI) de la República de Costa Rica,CRI-2025-2317-13002-CF,Supervisión externa de obras MEP paquete AE,Consultorías Firmas,Comisión Nacional de Prevención de Riesgos y Atención de Desastres (CNE),956082.93,Contratado
"2233",Programa de Mejora del Acceso y la Calidad Educativa (PROMACE),ARG-MDEDJ-2233-9002-CI,(2)Dos Arquitectos Proyectistas para la SIE (39 meses) - 2do llamado,Consultorías Individuales,Programa de Mejora del Acceso y la Calidad Educativa (PROMACE),63568.52,Adjudicado
"2289",Fortalecimiento  del  financiamiento  para  el  sector  agropecuario  con enfoque tecnológico y sostenible,DOM-MDA-2289-6814-S,Diplomados especializados en temáticas de mayor relevancia y demanda identificada en el estudio ex ante (5 diplomados x 40 extensionistas) (Año 2),Servicios,Banco Agrícola de la República Dominicana (BAGRICOLA),470000.00,Previsto
"2237",Programa de Financiamiento a Plan de Control Territorial,SLV-2025-2237-12826-CI,"""Servicio de Consultoría Individual para (1) Especialista en Estructuras"". Por un período de 3 meses. Esta consultoría esta  relacionada al proceso de la Construcción del proyecto: Mejoramiento de Infraestructura y Equipamiento del Instituto Especializado de Nivel Superior Escuela Nacional de Agricultura Roberto Quiñonez (IENS-ENA), Ciudad Arce, La Libertad - PCT II"", Paquete 1. Sobre este proyecto, el BCIE ha solicitado al MOPT una revisión estructural  de los edificios que se intervendrán con dicho proyecto, para respaldar el cambio de uso propuesto para las edificaciones y garantizar sostenibilidad de las mejoras a la infraestructura. Para ello, se requiere la contratación de servicios de consultoría individual de (1) especialista en estructuras, que realice el diagnóstico y análisis estructural de dichas edificaciones, para certficar ante el MOPT su factibilidad para realizar el cambio de uso e intervenciones proyectadas, o bien, detalle los reforzamientos estructurales requeridos.",Consultorías Individuales,Ministerio de Obras Públicas y de Transporte (MOPT),10000.00,Contratado
"2333",HN - Programa de Carreteras Resilientes de Honduras,HND-S-2333-4964-CI,"2 Especialistas en Adquisiciones",Consultorías Individuales,Secretaría de Infraestructura y Transporte (SIT),168000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3546-O,Construcción de viviendas de extrema pobreza en el municipio de Wiwili Nueva Segovia. (19 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),133000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3665-O,Construcción de Viviendas Extrema Pobreza Fase VI en el Municipio de Mozonte (19 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),152000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3777-O,Construcción de Viviendas de Extrema Pobreza Fase IX en el Municipio de La Libertad Sector II (20 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),160000.00,Adjudicado
"2245",Programa Nacional de Construcción de Viviendas de Interés Social,NIC-IDLVUYRDN(-2245-3890-O,Construcción de viviendas de Extrema Pobreza Fase XIV en el municipio de El Jícaro (14 viviendas),Obras,Instituto Nicaragüense de Vivienda Urbana y Rural (INVUR),119000.00,En Curso
"2101",Proyecto de Desarrollo Agricola bajo Riego,HND-S-2101-7870-CI,Contratacion Especialista en Ingenieria de riego UTL Comayagua Asignado el Proyecto de Selguapa,Consultorías Individuales,Secretaría de Agricultura y Ganadería (SAG),84419.73,Adjudicado
"2300",Construcción de la Línea 2C del Metro de Santo Domingo,DOM-2025-2300-11981-CF,Contratación firma auditoria,Consultorías Firmas,Oficina para el Reordenamiento del Transporte (OPRET),331034.48,Contratado
"2236",Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,NIC-ENDAYAS(-2236-4149-O,Construcción de Tramos Colectores Principales hacia PTAR Nueva de la ciudad de León,Obras,Empresa Nicaragüense de Acueductos y Alcantarillados Sanitarios (ENACAL),1438519.19,Contratado
"2181JUDICIAL",Programa de inversión y modernización para el sector justicia República de Guatemala,GTM-ODSJ-2181JUDICIAL-1653-B,"Adquisición de Equipamiento para la UEEP  (Monitores, UPS, Laptops y Tablets)",Bienes,Organismo Judicial Guatemala (OJ),12042.35,Adjudicado
